2019-09-27,1,1,1,1,1,1,1,1,158,21040,158,158,0,158,158,0,23,4998,23,23,0,23,23,0,170,15836,170,170,0,169,169,0,65,4635,65,65,0,65,65,0,44,4178,44,44,0,44,44,0,92,5531,92,92,0,92,92,0,29,3684,28,28,0,28,28,0,27,4398,27,27,0,27,27,0,17,1052,17,17,0,17,17,0,10,453,10,10,0,10,10,0,34,5152,34,34,0,34,34,0,9,883,9,9,0,9,9,0,23,2678,23,23,0,23,23,0,9,1147,9,9,0,9,9,0,16,1074,16,16,0,16,16,0,28,1882,28,28,0,28,28,0,13,1793,13,13,0,13,13,0,10,1033,10,10,0,10,10,0,4,216,4,4,0,4,4,0,15,1182,15,15,0,15,15,0,10,819,10,10,0,10,10,0,12,2926,12,12,0,12,12,0,43,3345,43,43,0,43,28,15,2,157,2,2,0,2,2,0,9,269,9,9,0,9,9,0,18,1093,18,18,0,18,18,0,16,974,16,16,0,16,16,0,14,1046,14,14,0,14,14,0,18,2777,18,18,0,18,18,0,5,182,5,5,0,5,5,0,39,3546,35,35,0,35,35,0,9,843,9,9,0,9,9,0,10,1028,0,0,0,0,0,0
2019-09-27,1,1,1,1,1,1,1,1,158,21040,158,158,0,158,158,0,23,4998,23,23,0,23,23,0,170,15836,170,170,0,169,169,0,65,4635,65,65,0,65,65,0,44,4178,44,44,0,44,44,0,92,5531,92,92,0,92,92,0,29,3684,28,28,0,28,28,0,27,4398,27,27,0,27,27,0,17,1052,17,17,0,17,17,0,10,453,10,10,0,10,10,0,34,5152,34,34,0,34,34,0,9,883,9,9,0,9,9,0,23,2678,23,23,0,23,23,0,9,1147,9,9,0,9,9,0,16,1074,16,16,0,16,16,0,28,1882,28,28,0,28,28,0,13,1793,13,13,0,13,13,0,10,1033,10,10,0,10,10,0,4,216,4,4,0,4,4,0,15,1182,15,15,0,15,15,0,10,819,10,10,0,10,10,0,12,2926,12,12,0,12,12,0,43,3345,43,43,0,43,28,15,2,157,2,2,0,2,2,0,9,269,9,9,0,9,9,0,18,1093,18,18,0,18,18,0,16,974,16,16,0,16,16,0,14,1046,14,14,0,14,14,0,18,2777,18,18,0,18,18,0,5,182,5,5,0,5,5,0,39,3546,35,35,0,35,35,0,9,843,9,9,0,9,9,0,10,1028,0,0,0,0,0,0
