0,1,11.874523162841797,11.874523162841797,11.874523162841797
1,2,14.254112243652344,15.051531791687012,14.652822017669678
2,3,12.473366260528564,16.443161964416504,13.8504163424174
3,4,14.16731834411621,28.581981658935547,21.91052258014679
