0,1,1.1874523162841797,1.1874523162841797,1.1874523162841797
1,2,1.4254112243652344,1.5051531791687012,1.4652822017669678
2,3,1.2473366260528564,1.6443161964416504,1.38504163424174
3,4,1.416731834411621,2.8581981658935547,2.191052258014679
